Filename,Doppler_Angle
17-38-30_30.jpg,111.7151
17-40-25_-30.jpg,51.8872
17-40-25_-25.jpg,56.8872
17-40-25_-20.jpg,61.8872
17-40-25_-15.jpg,66.8872
17-40-25_-10.jpg,71.8872
17-40-25_-5.jpg,76.8872
17-40-25_0.jpg,81.8872
17-40-25_5.jpg,86.8872
17-40-25_10.jpg,91.8872
17-40-25_15.jpg,96.8872
17-40-25_20.jpg,101.8872
17-40-25_25.jpg,106.8872
17-40-25_30.jpg,111.8872
17-47-32_-30.jpg,53.177
17-47-32_-25.jpg,58.177
17-47-32_-20.jpg,63.177
17-47-32_-15.jpg,68.177
17-47-32_-10.jpg,73.177
17-47-32_-5.jpg,78.177
17-47-32_0.jpg,83.177
17-47-32_5.jpg,88.177
17-47-32_10.jpg,93.177
17-47-32_15.jpg,98.177
17-47-32_20.jpg,103.177
17-47-32_25.jpg,108.177
17-47-32_30.jpg,113.177
17-47-38_-30.jpg,56.6304
17-47-38_-25.jpg,61.6304
17-47-38_-20.jpg,66.6304
17-47-38_-15.jpg,71.6304
17-47-38_-10.jpg,76.6304
17-47-38_-5.jpg,81.6304
17-47-38_0.jpg,86.6304
17-47-38_5.jpg,91.6304
17-47-38_10.jpg,96.6304
17-47-38_15.jpg,101.6304
17-47-38_20.jpg,106.6304
17-47-38_25.jpg,111.6304
17-47-38_30.jpg,116.6304
17-47-41_-30.jpg,57.5672
17-47-41_-25.jpg,62.5672
17-47-41_-20.jpg,67.5672
17-47-41_-15.jpg,72.5672
17-47-41_-10.jpg,77.5672
17-47-41_-5.jpg,82.5672
17-47-41_0.jpg,87.5672
17-47-41_5.jpg,92.5672
17-47-41_10.jpg,97.5672
17-47-41_15.jpg,102.5672
17-47-41_20.jpg,107.5672
17-47-41_25.jpg,112.5672
17-47-41_30.jpg,117.5672
17-47-48_-30.jpg,55.2543
17-47-48_-25.jpg,60.2543
17-47-48_-20.jpg,65.2543
17-47-48_-15.jpg,70.2543
17-47-48_-10.jpg,75.2543
17-47-48_-5.jpg,80.2543
17-47-48_0.jpg,85.2543
17-47-48_5.jpg,90.2543
17-47-48_10.jpg,95.2543
17-47-48_15.jpg,100.2543
17-47-48_20.jpg,105.2543
17-47-48_25.jpg,110.2543
17-47-48_30.jpg,115.2543
17-48-12_-30.jpg,56.7019
17-48-12_-25.jpg,61.7019
17-48-12_-20.jpg,66.7019
17-48-12_-15.jpg,71.7019
17-48-12_-10.jpg,76.7019
17-48-12_-5.jpg,81.7019
17-48-12_0.jpg,86.7019
17-48-12_5.jpg,91.7019
17-48-12_10.jpg,96.7019
17-48-12_15.jpg,101.7019
17-48-12_20.jpg,106.7019
17-48-12_25.jpg,111.7019
17-48-12_30.jpg,116.7019
17-48-16_-30.jpg,56.5557
17-48-16_-25.jpg,61.5557
17-48-16_-20.jpg,66.5557
17-48-16_-15.jpg,71.5557
17-48-16_-10.jpg,76.5557
17-48-16_-5.jpg,81.5557
17-48-16_0.jpg,86.5557
17-48-16_5.jpg,91.5557
17-48-16_10.jpg,96.5557
17-48-16_15.jpg,101.5557
17-48-16_20.jpg,106.5557
17-48-16_25.jpg,111.5557
17-48-16_30.jpg,116.5557
17-48-21_-30.jpg,56.174
17-48-21_-25.jpg,61.174
17-48-21_-20.jpg,66.174
17-48-21_-15.jpg,71.174
17-48-21_-10.jpg,76.174
17-48-21_-5.jpg,81.174
17-48-21_0.jpg,86.174
17-48-21_5.jpg,91.174
17-48-21_10.jpg,96.174
17-48-21_15.jpg,101.174
17-48-21_20.jpg,106.174
17-48-21_25.jpg,111.174
17-48-21_30.jpg,116.174
17-48-34_-30.jpg,54.1424
17-48-34_-25.jpg,59.1424
17-48-34_-20.jpg,64.1424
17-48-34_-15.jpg,69.1424
17-48-34_-10.jpg,74.1424
17-48-34_-5.jpg,79.1424
17-48-34_0.jpg,84.1424
17-48-34_5.jpg,89.1424
17-48-34_10.jpg,94.1424
17-48-34_15.jpg,99.1424
17-48-34_20.jpg,104.1424
17-48-34_25.jpg,109.1424
17-48-34_30.jpg,114.1424
17-48-45_-30.jpg,55.9384
17-48-45_-25.jpg,60.9384
17-48-45_-20.jpg,65.9384
17-48-45_-15.jpg,70.9384
17-48-45_-10.jpg,75.9384
17-48-45_-5.jpg,80.9384
17-48-45_0.jpg,85.9384
17-48-45_5.jpg,90.9384
17-48-45_10.jpg,95.9384
17-48-45_15.jpg,100.9384
17-48-45_20.jpg,105.9384
17-48-45_25.jpg,110.9384
17-48-45_30.jpg,115.9384
17-48-47_-30.jpg,56.9953
17-48-47_-25.jpg,61.9953
17-48-47_-20.jpg,66.9953
17-48-47_-15.jpg,71.9953
17-48-47_-10.jpg,76.9953
17-48-47_-5.jpg,81.9953
17-48-47_0.jpg,86.9953
17-48-47_5.jpg,91.9953
17-48-47_10.jpg,96.9953
17-48-47_15.jpg,101.9953
17-48-47_20.jpg,106.9953
17-48-47_25.jpg,111.9953
17-48-47_30.jpg,116.9953
17-48-50_-30.jpg,55.5388
17-48-50_-25.jpg,60.5388
17-48-50_-20.jpg,65.5388
17-48-50_-15.jpg,70.5388
17-48-50_-10.jpg,75.5388
17-48-50_-5.jpg,80.5388
17-48-50_0.jpg,85.5388
17-48-50_5.jpg,90.5388
17-48-50_10.jpg,95.5388
17-48-50_15.jpg,100.5388
17-48-50_20.jpg,105.5388
17-48-50_25.jpg,110.5388
17-48-50_30.jpg,115.5388
17-49-02_-30.jpg,54.0322
17-49-02_-25.jpg,59.0322
17-49-02_-20.jpg,64.0322
17-49-02_-15.jpg,69.0322
17-49-02_-10.jpg,74.0322
17-49-02_-5.jpg,79.0322
17-49-02_0.jpg,84.0322
17-49-02_5.jpg,89.0322
17-49-02_10.jpg,94.0322
17-49-02_15.jpg,99.0322
17-49-02_20.jpg,104.0322
17-49-02_25.jpg,109.0322
17-49-02_30.jpg,114.0322
17-57-01_-30.jpg,55.5388
17-57-01_-25.jpg,60.5388
17-57-01_-20.jpg,65.5388
17-57-01_-15.jpg,70.5388
17-57-01_-10.jpg,75.5388
17-57-01_-5.jpg,80.5388
17-57-01_0.jpg,85.5388
17-57-01_5.jpg,90.5388
17-57-01_10.jpg,95.5388
17-57-01_15.jpg,100.5388
17-57-01_20.jpg,105.5388
17-57-01_25.jpg,110.5388
17-57-01_30.jpg,115.5388
17-57-11_-30.jpg,53.177
17-57-11_-25.jpg,58.177
17-57-11_-20.jpg,63.177
17-57-11_-15.jpg,68.177
17-57-11_-10.jpg,73.177
17-57-11_-5.jpg,78.177
17-57-11_0.jpg,83.177
17-57-11_5.jpg,88.177
17-57-11_10.jpg,93.177
17-57-11_15.jpg,98.177
17-57-11_20.jpg,103.177
17-57-11_25.jpg,108.177
17-57-11_30.jpg,113.177
17-57-24_-30.jpg,54.4553
17-57-24_-25.jpg,59.4553
17-57-24_-20.jpg,64.4553
17-57-24_-15.jpg,69.4553
17-57-24_-10.jpg,74.4553
17-57-24_-5.jpg,79.4553
17-57-24_0.jpg,84.4553
17-57-24_5.jpg,89.4553
17-57-24_10.jpg,94.4553
17-57-24_15.jpg,99.4553
17-57-24_20.jpg,104.4553
17-57-24_25.jpg,109.4553
17-57-24_30.jpg,114.4553
17-57-47_-30.jpg,47.8418
17-57-47_-25.jpg,52.8418
17-57-47_-20.jpg,57.8418
17-57-47_-15.jpg,62.8418
17-57-47_-10.jpg,67.8418
17-57-47_-5.jpg,72.8418
17-57-47_0.jpg,77.8418
17-57-47_5.jpg,82.8418
17-57-47_10.jpg,87.8418
17-57-47_15.jpg,92.8418
17-57-47_20.jpg,97.8418
17-57-47_25.jpg,102.8418
17-57-47_30.jpg,107.8418
18-15-18_-30.jpg,54.2887
18-15-18_-25.jpg,59.2887
18-15-18_-20.jpg,64.2887
18-15-18_-15.jpg,69.2887
18-15-18_-10.jpg,74.2887
18-15-18_-5.jpg,79.2887
18-15-18_0.jpg,84.2887
18-15-18_5.jpg,89.2887
18-15-18_10.jpg,94.2887
18-15-18_15.jpg,99.2887
18-15-18_20.jpg,104.2887
18-15-18_25.jpg,109.2887
18-15-18_30.jpg,114.2887
18-15-27_-30.jpg,58.6623
18-15-27_-25.jpg,63.6623
18-15-27_-20.jpg,68.6623
18-15-27_-15.jpg,73.6623
18-15-27_-10.jpg,78.6623
18-15-27_-5.jpg,83.6623
18-15-27_0.jpg,88.6623
18-15-27_5.jpg,93.6623
18-15-27_10.jpg,98.6623
18-15-27_15.jpg,103.6623
18-15-27_20.jpg,108.6623
18-15-27_25.jpg,113.6623
18-15-27_30.jpg,118.6623
18-18-25_-30.jpg,54.3624
18-18-25_-25.jpg,59.3624
18-18-25_-20.jpg,64.3624
18-18-25_-15.jpg,69.3624
18-18-25_-10.jpg,74.3624
18-18-25_-5.jpg,79.3624
18-18-25_0.jpg,84.3624
18-18-25_5.jpg,89.3624
18-18-25_10.jpg,94.3624
18-18-25_15.jpg,99.3624
18-18-25_20.jpg,104.3624
18-18-25_25.jpg,109.3624
18-18-25_30.jpg,114.3624
18-18-29_-30.jpg,53.7338
18-18-29_-25.jpg,58.7338
18-18-29_-20.jpg,63.7338
18-18-29_-15.jpg,68.7338
18-18-29_-10.jpg,73.7338
18-18-29_-5.jpg,78.7338
18-18-29_0.jpg,83.7338
18-18-29_5.jpg,88.7338
18-18-29_10.jpg,93.7338
18-18-29_15.jpg,98.7338
18-18-29_20.jpg,103.7338
18-18-29_25.jpg,108.7338
18-18-29_30.jpg,113.7338
18-18-34_-30.jpg,49.6211
18-18-34_-25.jpg,54.6211
18-18-34_-20.jpg,59.6211
18-18-34_-15.jpg,64.6211
18-18-34_-10.jpg,69.6211
18-18-34_-5.jpg,74.6211
18-18-34_0.jpg,79.6211
18-18-34_5.jpg,84.6211
18-18-34_10.jpg,89.6211
18-18-34_15.jpg,94.6211
18-18-34_20.jpg,99.6211
18-18-34_25.jpg,104.6211
18-18-34_30.jpg,109.6211
18-19-42_-30.jpg,48.1776
18-19-42_-25.jpg,53.1776
18-19-42_-20.jpg,58.1776
18-19-42_-15.jpg,63.1776
18-19-42_-10.jpg,68.1776
18-19-42_-5.jpg,73.1776
18-19-42_0.jpg,78.1776
18-19-42_5.jpg,83.1776
18-19-42_10.jpg,88.1776
18-19-42_15.jpg,93.1776
18-19-42_20.jpg,98.1776
18-19-42_25.jpg,103.1776
18-19-42_30.jpg,108.1776
18-19-50_-30.jpg,52.3751
18-19-50_-25.jpg,57.3751
18-19-50_-20.jpg,62.3751
18-19-50_-15.jpg,67.3751
18-19-50_-10.jpg,72.3751
18-19-50_-5.jpg,77.3751
18-19-50_0.jpg,82.3751
18-19-50_5.jpg,87.3751
18-19-50_10.jpg,92.3751
18-19-50_15.jpg,97.3751
18-19-50_20.jpg,102.3751
18-19-50_25.jpg,107.3751
18-19-50_30.jpg,112.3751
18-19-54_-30.jpg,60
18-19-54_-25.jpg,65
18-19-54_-20.jpg,70
18-19-54_-15.jpg,75
18-19-54_-10.jpg,80
18-19-54_-5.jpg,85
18-19-54_0.jpg,90
18-19-54_5.jpg,95
18-19-54_10.jpg,100
18-19-54_15.jpg,105
18-19-54_20.jpg,110
18-19-54_25.jpg,115
18-19-54_30.jpg,120
